Date/Time,SOUTH WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUTH WINDOW LEFT:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUWTH WINDOW RIGHT:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),NORTH WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUTH WALL:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),EAST WALL:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),NORTH WALL:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),WEST WALL:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),ZONE 1:Zone Air System Sensible Heating Rate [W](Hourly),ZONE 1:Zone Air System Sensible Cooling Rate [W](Hourly) 
 05/30  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/30  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.96510361374092,0.0 
 05/31  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.2112240180546,0.0 
 05/31  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.6378557052037,0.0 
 05/31  05:00:00,8.433794672749333,8.433794672749333,8.433794672749333,65.84275343373446,36.82170637106555,8.433794672749333,17.745197075793756,5.060276803649598,39.505652060240667,22.093023822639329,5.060276803649598,10.647118245476254,604.7551441582175,0.0 
 05/31  06:00:00,54.09819188328436,54.09819188328436,54.09819188328436,386.3536689440035,169.46900866478394,54.09819188328436,139.8085071523252,32.45891512997061,231.8122013664021,101.68140519887035,32.45891512997061,83.88510429139513,489.21058226014096,0.0 
 05/31  07:00:00,102.98040352883229,102.98040352883229,102.98040352883229,781.1107111633747,233.13015533581126,102.98040352883229,372.07039730752538,61.78824211729936,468.6664266980249,139.87809320148674,61.78824211729936,223.2422383845152,154.76837709567105,0.0 
 05/31  08:00:00,139.80749578244835,139.80749578244835,139.80749578244835,927.907544560196,168.39626934611634,134.7370164078964,599.2952385427313,83.88449746946901,556.7445267361176,101.0377616076698,80.84220984473784,359.5771431256388,0.0,0.0 
 05/31  09:00:00,252.75493619320066,252.75493619320066,252.75493619320066,879.2901572954637,150.7234585457175,150.7234585457175,788.0267814159474,151.65296171592036,527.5740943772782,90.43407512743049,90.43407512743049,472.81606884956849,0.0,0.0 
 05/31  10:00:00,373.4072496092414,373.4072496092414,373.4072496092414,713.7616716137063,161.43302300057207,161.43302300057207,925.8108438205811,224.0443497655448,428.2570029682238,96.85981380034323,96.85981380034323,555.4865062923486,0.0,221.94400502366075 
 05/31  11:00:00,447.8883507061063,447.8883507061063,447.8883507061063,490.61287814454,158.38419451893666,158.38419451893666,1007.4640574868179,268.73301042366378,294.367726886724,95.03051671136199,95.03051671136199,604.4784344920909,0.0,1408.1681152627007 
 05/31  12:00:00,466.01151588414856,466.01151588414856,466.01151588414856,236.28529963555219,153.30784225734159,156.54776771265603,1032.7248085030758,279.60690953048916,141.77117978133135,91.98470535440494,93.92866062759362,619.6348851018455,0.0,2290.851059838952 
 05/31  13:00:00,449.1294032460577,449.1294032460577,449.1294032460577,147.38862283104573,147.38862283104573,311.5805291952455,1003.7374366217471,269.4776419476346,88.43317369862743,88.43317369862743,186.9483175171473,602.2424619730482,0.0,2681.5052501371274 
 05/31  14:00:00,389.20744419306569,389.20744419306569,389.20744419306569,138.96399602955956,138.96399602955956,528.0589285578867,924.9740204274271,233.52446651583939,83.37839761773573,83.37839761773573,316.835357134732,554.9844122564562,0.0,2655.1271885830374 
 05/31  15:00:00,285.88545959807768,285.88545959807768,285.88545959807768,122.84119531141599,122.84119531141599,695.8714201133732,795.146482806716,171.53127575884657,73.70471718684959,73.70471718684959,417.5228520680239,477.0878896840296,0.0,2291.965648150688 
 05/31  16:00:00,149.39628804710453,149.39628804710453,149.39628804710453,98.50972351739158,98.50972351739158,788.6974739040817,620.5468456246626,89.63777282826271,59.10583411043495,59.10583411043495,473.21848434244898,372.3281073747976,0.0,1774.042459355705 
 05/31  17:00:00,71.6056238954576,71.6056238954576,71.6056238954576,71.6056238954576,136.05370594244733,773.4235654393152,415.5120454985755,42.96337433727456,42.96337433727456,81.6322235654684,464.05413926358917,249.30722729914533,0.0,1341.3194752667337 
 05/31  18:00:00,51.22597196918314,51.22597196918314,51.22597196918314,51.22597196918314,189.33933846561903,611.9746884029017,213.93721471864428,30.735583181509889,30.735583181509889,113.60360307937143,367.18481304174107,128.36232883118655,0.0,1039.50798887713 
 05/31  19:00:00,28.373362423510736,28.373362423510736,28.373362423510736,28.373362423510736,119.70596726642605,251.56233159413484,67.79035414640342,17.024017454106443,17.024017454106443,71.82358035985563,150.9373989564809,40.67421248784205,0.0,669.6573237690056 
 05/31  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.19192995860454 
 05/31  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/31  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.86284023558383,0.0 
 06/01  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.73886508391538,0.0 
 06/01  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.9129471247459,0.0 
 06/01  05:00:00,1.4388653906193572,1.4388653906193572,1.4388653906193572,1.606774176172237,1.5217014225393029,1.4388653906193572,2.8209954379306465,0.8633192343716143,0.9640645057033421,0.9130208535235818,0.8633192343716143,1.6925972627583879,725.9176803623742,0.0 
 06/01  06:00:00,12.322625973812358,12.322625973812358,12.322625973812358,13.537709939733564,12.739590958567702,12.322625973812358,24.067749167975039,7.393575584287413,8.122625963840138,7.643754575140621,7.393575584287413,14.440649500785021,802.7312545193523,0.0 
 06/01  07:00:00,41.358770566299408,41.358770566299408,41.358770566299408,45.90110149095186,42.148133366078919,41.358770566299408,80.53013543217188,24.815262339779645,27.54066089457112,25.28888001964735,24.815262339779645,48.31808125930312,763.7399215259336,0.0 
 06/01  08:00:00,83.38806097896674,83.38806097896674,83.38806097896674,103.75004497384779,83.87069290795444,83.21214310020153,168.43215309651598,50.03283658738003,62.25002698430868,50.322415744772658,49.92728586012092,101.05929185790959,555.9365403087625,0.0 
 06/01  09:00:00,144.15186103924988,144.15186103924988,144.15186103924988,218.55825427523886,130.03322712906536,130.03322712906536,298.9458482158027,86.49111662354993,131.1349525651433,78.0199362774392,78.0199362774392,179.3675089294816,292.79660420152757,0.0 
 06/01  10:00:00,250.42245114728827,250.42245114728827,250.42245114728827,371.67304121975828,167.65641770818079,167.65641770818079,523.5249867002957,150.25347068837295,223.00382473185494,100.59385062490847,100.59385062490847,314.1149920201774,24.95772354471079,0.0 
 06/01  11:00:00,365.854148083445,365.854148083445,365.854148083445,390.5121384943952,156.176897403142,156.176897403142,771.3426860685769,219.512488850067,234.30728309663713,93.7061384418852,93.7061384418852,462.80561164114615,0.0,0.0 
 06/01  12:00:00,434.80109397776575,434.80109397776575,434.80109397776575,221.78840789860409,145.53464050738035,148.5406740348779,953.3082599009117,260.88065638665946,133.07304473916248,87.3207843044282,89.12440442092674,571.984955940547,0.0,122.2856657890992 
 06/01  13:00:00,418.9622599974123,418.9622599974123,418.9622599974123,139.2423622468065,139.2423622468065,291.3536549946568,933.347263648462,251.37735599844735,83.54541734808389,83.54541734808389,174.81219299679408,560.0083581890773,0.0,952.2900103326118 
 06/01  14:00:00,361.4227261360438,361.4227261360438,361.4227261360438,131.4288433353964,131.4288433353964,489.01598522216747,854.2132731245772,216.85363568162632,78.85730600123785,78.85730600123785,293.40959113330049,512.5279638747463,0.0,1362.3108907797437 
 06/01  15:00:00,267.6508520064324,267.6508520064324,267.6508520064324,118.63410125389186,118.63410125389186,643.098443814829,734.0995066531118,160.59051120385943,71.18046075233511,71.18046075233511,385.8590662888974,440.4597039918672,0.0,1287.9985718623225 
 06/01  16:00:00,145.82515179880415,145.82515179880415,145.82515179880415,98.86193372525199,98.86193372525199,737.9775261263953,582.197890261722,87.49509107928248,59.31716023515119,59.31716023515119,442.7865156758372,349.3187341570332,0.0,955.1191572225978 
 06/01  17:00:00,76.34487666880246,76.34487666880246,76.34487666880246,76.34487666880246,137.9162838118762,739.42527484876,399.0050572464674,45.80692600128147,45.80692600128147,82.74977028712572,443.6551649092559,239.40303434788044,0.0,610.0734388690391 
 06/01  18:00:00,52.832932758806609,52.832932758806609,52.832932758806609,52.832932758806609,183.28672082885769,582.8321633560861,209.27212251160626,31.69975965528396,31.69975965528396,109.97203249731462,349.6992980136517,125.56327350696376,0.0,327.0893128768785 
 06/01  19:00:00,29.203372424175894,29.203372424175894,29.203372424175894,29.203372424175894,115.04140491817782,238.55351451947085,67.52660601355558,17.522023454505534,17.522023454505534,69.02484295090669,143.1321087116825,40.51596360813334,0.0,51.042428585595498 
 06/01  20:00:00,2.003139406747813,2.003139406747813,2.003139406747813,2.003139406747813,2.003139406747813,2.003139406747813,3.28875833356338,1.201883644048688,1.201883644048688,1.201883644048688,1.201883644048688,1.973255000138028,0.0,0.0 
 06/01  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/01  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.81344036411367,0.0 
 06/02  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.05015738767437,0.0 
 06/02  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.1499954381488,0.0 
 06/02  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.7822171034919,0.0 
 06/02  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.158502741396,0.0 
 06/02  05:00:00,8.393805419604743,8.393805419604743,8.393805419604743,59.19103276175754,33.65557656731218,8.393805419604743,17.302833937874366,5.036283251762844,35.514619657054527,20.193345940387308,5.036283251762844,10.381700362724619,763.1660897738326,0.0 
 06/02  06:00:00,52.19715522119273,52.19715522119273,52.19715522119273,338.3600891032926,152.03637079989523,52.19715522119273,132.55218468490129,31.318293132715636,203.01605346197554,91.22182247993713,31.318293132715636,79.53131081094077,614.3605707274095,0.0 
 06/02  07:00:00,101.94858111711412,101.94858111711412,101.94858111711412,715.3141706728497,220.33028895311774,101.94858111711412,348.72267372826635,61.16914867026847,429.1885024037098,132.1981733718706,61.16914867026847,209.23360423695977,234.6772324231021,0.0 
 06/02  08:00:00,137.2103705144016,137.2103705144016,137.2103705144016,855.0538801368671,163.7276110091373,132.73933443579234,561.0269945486059,82.32622230864097,513.0323280821202,98.23656660548235,79.6436006614754,336.61619672916359,2.212196109633621,0.0 
 06/02  09:00:00,240.6052906913633,240.6052906913633,240.6052906913633,824.8350549480671,146.11338441774246,146.11338441774246,739.9204704341985,144.363174414818,494.9010329688402,87.66803065064548,87.66803065064548,443.9522822605191,0.0,0.0 
 06/02  10:00:00,355.99976275907917,355.99976275907917,355.99976275907917,679.2821122198902,155.45433325657968,155.45433325657968,879.6454069094226,213.5998576554475,407.56926733193418,93.2725999539478,93.2725999539478,527.7872441456535,0.0,19.5879305335194 
 06/02  11:00:00,431.4075981226056,431.4075981226056,431.4075981226056,472.9357578006567,153.98683707466726,153.98683707466726,968.7900662986353,258.8445588735633,283.761454680394,92.39210224480036,92.39210224480036,581.2740397791812,0.0,804.4190372629278 
 06/02  12:00:00,453.1635633880769,453.1635633880769,453.1635633880769,231.2137421967944,149.43623759533487,152.51790595380894,998.3823707585932,271.8981380328461,138.7282453180766,89.66174255720091,91.51074357228535,599.0294224551559,0.0,1787.536253643983 
 06/02  13:00:00,427.6296544699529,427.6296544699529,427.6296544699529,141.86235761052925,141.86235761052925,297.0986046162178,953.9785188797271,256.57779268197177,85.11741456631757,85.11741456631757,178.25916276973067,572.3871113278362,0.0,2267.5396980604846 
 06/02  14:00:00,364.8438332007878,364.8438332007878,364.8438332007878,132.33561915379205,132.33561915379205,493.6971171305969,863.3089443484816,218.90629992047267,79.40137149227522,79.40137149227522,296.2182702783581,517.9853666090889,0.0,2324.6834850293844 
 06/02  15:00:00,263.96652366426346,263.96652366426346,263.96652366426346,119.99203156497208,119.99203156497208,621.917989385752,706.8317684914152,158.37991419855806,71.99521893898324,71.99521893898324,373.15079363145119,424.09906109484919,0.0,2078.386467920195 
 06/02  16:00:00,153.4177808882608,153.4177808882608,153.4177808882608,119.73780407981994,119.73780407981994,537.8702683453732,458.77694228212297,92.05066853295648,71.84268244789196,71.84268244789196,322.722161007224,275.2661653692738,0.0,1701.933406765377 
 06/02  17:00:00,101.0995702318956,101.0995702318956,101.0995702318956,101.0995702318956,115.97067490196449,284.85174355860968,252.0749593178087,60.65974213913735,60.65974213913735,69.5824049411787,170.9110461351658,151.24497559068522,0.0,1263.3248947643174 
 06/02  18:00:00,51.36446461366248,51.36446461366248,51.36446461366248,51.36446461366248,58.211938915062777,81.68984930832449,105.00872952683355,30.818678768197488,30.818678768197488,34.927163349037659,49.01390958499469,63.00523771610012,0.0,777.4224188378087 
 06/02  19:00:00,17.213396059733407,17.213396059733407,17.213396059733407,17.213396059733407,18.857096861826418,21.276117135396598,33.54979550647098,10.328037635840042,10.328037635840042,11.31425811709585,12.765670281237958,20.129877303882585,0.0,347.35905419505095 
 06/02  20:00:00,1.219403433500232,1.219403433500232,1.219403433500232,1.219403433500232,1.219403433500232,1.219403433500232,2.340794005196566,0.7316420601001391,0.7316420601001391,0.7316420601001391,0.7316420601001391,1.4044764031179396,0.0,43.731671136585919 
 06/02  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/02  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.15107456960917,0.0 
 06/03  05:00:00,8.412449005530612,8.412449005530612,8.412449005530612,57.47496865772505,32.881533278783788,8.412449005530612,17.234870434429195,5.047469403318367,34.48498119463504,19.728919967270273,5.047469403318367,10.340922260657516,304.22830777032109,0.0 
 06/03  06:00:00,52.245959242462649,52.245959242462649,52.245959242462649,332.9449675480686,150.23974093254606,52.245959242462649,131.90503978616548,31.347575545477583,199.76698052884115,90.14384455952761,31.347575545477583,79.14302387169927,300.325238471414,0.0 
 06/03  07:00:00,102.46105892953929,102.46105892953929,102.46105892953929,722.5291947946205,222.2769571384662,102.46105892953929,352.03638669630848,61.476635357723569,433.51751687677236,133.3661742830797,61.476635357723569,211.22183201778504,71.73418061631534,0.0 
 06/03  08:00:00,137.9533507699262,137.9533507699262,137.9533507699262,877.9466777659975,165.4423463718159,133.3949599283913,574.3331777007965,82.77201046195572,526.7680066595984,99.26540782308953,80.03697595703479,344.5999066204779,0.0,0.0 
 06/03  09:00:00,245.35376957371023,245.35376957371023,245.35376957371023,851.1476499262604,147.96372167774769,147.96372167774769,762.8158454828852,147.2122617442261,510.6885899557563,88.7782330066486,88.7782330066486,457.6895072897311,0.0,0.0 
 06/03  10:00:00,358.3273351083321,358.3273351083321,358.3273351083321,685.2898933729069,156.53412924643818,156.53412924643818,887.0588342039778,214.99640106499923,411.1739360237442,93.92047754786292,93.92047754786292,532.2353005223865,0.0,243.0296453098157 
 06/03  11:00:00,424.71410902130176,424.71410902130176,424.71410902130176,466.48074652444429,151.770804951541,151.770804951541,954.0131647408043,254.82846541278105,279.8884479146666,91.06248297092459,91.06248297092459,572.4078988444826,0.0,1289.0309662757786 
 06/03  12:00:00,437.3499995720648,437.3499995720648,437.3499995720648,224.3745368448496,145.19237850469774,148.1170444615835,962.326484861533,262.4099997432389,134.62472210690977,87.11542710281864,88.8702266769501,577.3958909169198,0.0,2095.1729363766544 
 06/03  13:00:00,413.56015503724327,413.56015503724327,413.56015503724327,137.9199916007907,137.9199916007907,288.12144638044267,905.9991671806287,248.1360930223459,82.75199496047442,82.75199496047442,172.87286782826556,543.5995003083772,0.0,2447.3744336420596 
 06/03  14:00:00,351.4962529132249,351.4962529132249,351.4962529132249,131.84357487485733,131.84357487485733,473.27892155687916,807.1415946437712,210.897751747935,79.10614492491439,79.10614492491439,283.9673529341275,484.2849567862627,0.0,2438.654982448825 
 06/03  15:00:00,257.8425301907406,257.8425301907406,257.8425301907406,122.12860563320918,122.12860563320918,600.5659650786296,673.2192730904778,154.70551811444438,73.27716337992551,73.27716337992551,360.3395790471778,403.93156385428667,0.0,2150.831813383844 
 06/03  16:00:00,146.3416654698465,146.3416654698465,146.3416654698465,106.10971170206432,106.10971170206432,654.5676314599398,515.1623105201429,87.8049992819079,63.66582702123859,63.66582702123859,392.74057887596396,309.09738631208577,0.0,1724.620658215512 
 06/03  17:00:00,90.13373080904957,90.13373080904957,90.13373080904957,90.13373080904957,135.60050011958635,585.937426720128,344.5536936463334,54.08023848542974,54.08023848542974,81.3603000717518,351.56245603207676,206.73221618780003,0.0,1352.7516954093242 
 06/03  18:00:00,64.99782109739971,64.99782109739971,64.99782109739971,64.99782109739971,143.8097168475226,386.193013110474,183.76260439917668,38.998692658439818,38.998692658439818,86.28583010851355,231.7158078662844,110.257562639506,0.0,1037.9493300914419 
 06/03  19:00:00,29.012245157549868,29.012245157549868,29.012245157549868,29.012245157549868,72.7466734752188,135.26421014614136,62.44562314790575,17.407347094529919,17.407347094529919,43.64800408513128,81.1585260876848,37.467373888743448,0.0,693.4951834056955 
 06/03  20:00:00,2.0204594903806059,2.0204594903806059,2.0204594903806059,2.0204594903806059,2.0204594903806059,2.0204594903806059,3.565528266742815,1.2122756942283637,1.2122756942283637,1.2122756942283637,1.2122756942283637,2.1393169600456889,0.0,367.86072766592386 
 06/03  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.10542018060779 
 06/03  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.061480601114928 
 06/03  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/03  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.476585403694939,0.0 
 06/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.06601413347344,0.0 
 06/04  05:00:00,8.52501717335942,8.52501717335942,8.52501717335942,59.8647518112642,34.1852596266534,8.52501717335942,17.52431568959695,5.1150103040156529,35.91885108675852,20.511155775992039,5.1150103040156529,10.51458941375817,409.4704228346141,0.0 
 06/04  06:00:00,52.738550125073349,52.738550125073349,52.738550125073349,334.7473002217727,151.9050304541701,52.738550125073349,132.55722364131993,31.643130075044007,200.84838013306365,91.14301827250205,31.643130075044007,79.53433418479196,385.86038024531379,0.0 
 06/04  07:00:00,101.28124520846824,101.28124520846824,101.28124520846824,666.9956670541012,211.0799860811211,101.28124520846824,334.4579544930705,60.768747125080938,400.1974002324608,126.64799164867266,60.768747125080938,200.67477269584229,161.26304191413534,0.0 
 06/04  08:00:00,133.01512611632439,133.01512611632439,133.01512611632439,766.7401388694027,157.74062709152663,129.35903676448585,518.1467708858161,79.80907566979464,460.04408332164157,94.64437625491597,77.6154220586915,310.8880625314896,0.0,0.0 
 06/04  09:00:00,225.8757088539297,225.8757088539297,225.8757088539297,721.0612079825409,147.86675007213206,147.86675007213206,652.9000136095445,135.5254253123578,432.6367247895246,88.72005004327923,88.72005004327923,391.7400081657267,0.0,0.0 
 06/04  10:00:00,309.8168677570849,309.8168677570849,309.8168677570849,565.7939592919374,155.2404071563207,155.2404071563207,718.674042197584,185.89012065425087,339.4763755751625,93.14424429379243,93.14424429379243,431.2044253185503,0.0,0.0 
 06/04  11:00:00,349.5407339021527,349.5407339021527,349.5407339021527,381.33469019081948,163.6260625591384,163.6260625591384,726.9620926985126,209.7244403412916,228.80081411449167,98.17563753548302,98.17563753548302,436.1772556191076,0.0,115.11062531911492 
 06/04  12:00:00,361.8308460900424,361.8308460900424,361.8308460900424,215.41960882844092,163.1254954185522,165.21855469595583,720.1651160765215,217.0985076540254,129.25176529706457,97.8752972511313,99.13113281757349,432.0990696459129,0.0,769.2609095713964 
 06/04  13:00:00,379.7143856290185,379.7143856290185,379.7143856290185,142.6512147929667,142.6512147929667,274.7074206976956,791.9365268277265,227.8286313774111,85.59072887578,85.59072887578,164.82445241861735,475.1619160966359,0.0,1262.1246781728282 
 06/04  14:00:00,353.43989868762028,353.43989868762028,353.43989868762028,134.31516454351877,134.31516454351877,477.7524780679762,818.9168856870751,212.06393921257215,80.58909872611126,80.58909872611126,286.6514868407857,491.35013141224507,0.0,1506.5197457711467 
 06/04  15:00:00,277.23630988187417,277.23630988187417,277.23630988187417,121.23717255608284,121.23717255608284,672.4559156863107,767.316654345016,166.34178592912449,72.7423035336497,72.7423035336497,403.47354941178647,460.38999260700958,0.0,1457.6582310298436 
 06/04  16:00:00,147.7448316949345,147.7448316949345,147.7448316949345,98.41975702956421,98.41975702956421,771.8831113788782,607.5655506801213,88.64689901696069,59.05185421773852,59.05185421773852,463.129866827327,364.53933040807285,0.0,1158.0933829139963 
 06/04  17:00:00,73.65496382442974,73.65496382442974,73.65496382442974,73.65496382442974,137.42916019095544,763.9990734435298,411.5248979176783,44.19297829465785,44.19297829465785,82.45749611457325,458.3994440661179,246.91493875060699,0.0,839.2106792371119 
 06/04  18:00:00,51.26368760350289,51.26368760350289,51.26368760350289,51.26368760350289,189.8248530161818,611.4173183846476,213.6103782385568,30.758212562101734,30.758212562101734,113.89491180970907,366.8503910307885,128.1662269431341,0.0,590.8850266650646 
 06/04  19:00:00,28.65984250043778,28.65984250043778,28.65984250043778,28.65984250043778,120.83337831202333,252.85787382841475,68.3565932831971,17.19590550026267,17.19590550026267,72.500026987214,151.71472429704887,41.01395596991826,0.0,292.2183756638917 
 06/04  20:00:00,2.108791981207617,2.108791981207617,2.108791981207617,2.108791981207617,2.108791981207617,2.108791981207617,3.1399068786528425,1.2652751887245702,1.2652751887245702,1.2652751887245702,1.2652751887245702,1.8839441271917053,0.0,14.108620025332432 
 06/04  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/04  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/05  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/05  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.35672465613091,0.0 
 06/05  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0032259029366,0.0 
 06/05  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.25598150732255,0.0 
 06/05  05:00:00,8.810359969200399,8.810359969200399,8.810359969200399,67.22837409656444,38.049155432421567,8.810359969200399,18.367165141308278,5.28621598152024,40.33702445793867,22.82949325945294,5.28621598152024,11.020299084784967,587.2121786739457,0.0 
 06/05  06:00:00,55.52866346927918,55.52866346927918,55.52866346927918,392.5937835083728,173.99520928582303,55.52866346927918,143.1272399943521,33.31719808156751,235.55627010502364,104.39712557149382,33.31719808156751,85.87634399661127,471.5216142515507,0.0 
 06/05  07:00:00,103.88220753688467,103.88220753688467,103.88220753688467,781.3889083583181,235.56550261791177,103.88220753688467,373.23135931402228,62.329324522130807,468.8333450149908,141.33930157074708,62.329324522130807,223.93881558841339,149.52980974233314,0.0 
 06/05  08:00:00,140.68738539391868,140.68738539391868,140.68738539391868,925.1781085494258,170.84240889347286,136.07954573094188,599.1929576464822,84.41243123635121,555.1068651296555,102.50544533608371,81.64772743856513,359.5157745878893,0.0,0.0 
