Date/Time,SOUTH WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUTH WINDOW LEFT:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUWTH WINDOW RIGHT:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),NORTH WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE 1:Zone Mean Air Temperature [C](Hourly) 
 06/07  16:00:00,151.88996952646438,151.88996952646438,151.88996952646438,120.96569254992028,120.96569254992028,567.6280516929347,472.5724728847266,41.058447661187198 
 06/07  17:00:00,91.89968123561653,91.89968123561653,91.89968123561653,91.89968123561653,138.43572044486784,579.4611685807107,344.7330862553097,40.285833404107567 
 06/07  18:00:00,63.35593204798145,63.35593204798145,63.35593204798145,63.35593204798145,159.95749288040157,453.21207859032656,193.99208422866375,39.102317768170319 
 06/07  19:00:00,30.31296858238586,30.31296858238586,30.31296858238586,30.31296858238586,89.07089224714342,172.37827111544787,66.08457039995526,37.3029252587073 
 06/07  20:00:00,2.199291784888112,2.199291784888112,2.199291784888112,2.199291784888112,2.199291784888112,2.199291784888112,3.5925406735585549,34.93752696087017 
 06/07  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.05322530688837 
 06/07  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.391036478065403 
 06/07  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.316977432146634 
 06/07  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.377895607995727 
 06/08  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.670986172102098 
 06/08  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.396986007054286 
 06/08  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.271243458080666 
 06/08  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.322096557776974 
 06/08  05:00:00,3.855284963567619,3.855284963567619,3.855284963567619,4.694828891332019,4.269465123167349,3.855284963567619,7.479977189653232,19.521911725385946 
 06/08  06:00:00,26.946366996549615,26.946366996549615,26.946366996549615,37.388969783323997,30.430432847140577,26.946366996549615,53.56306130043623,19.006969409213605 
 06/08  07:00:00,70.82655715355334,70.82655715355334,70.82655715355334,136.0600660168329,83.62488129757304,70.82655715355334,149.36108632363935,19.130758625849827 
 06/08  08:00:00,117.65150224784442,117.65150224784442,117.65150224784442,248.3224045072932,122.55310952357377,117.01705154031512,274.81902451904429,20.0328983442674 
 06/08  09:00:00,182.81192454103283,182.81192454103283,182.81192454103283,374.17607558041638,151.7631985065633,151.7631985065633,425.8752012171501,21.64431896901533 
 06/08  10:00:00,279.7921593167863,279.7921593167863,279.7921593167863,464.3988137405173,164.51024215537439,164.51024215537439,622.5789857904406,23.936701052567984 
 06/08  11:00:00,375.54137963016049,375.54137963016049,375.54137963016049,409.17334507242307,149.7266189425748,149.7266189425748,811.1586855178454,27.143662535763263 
 06/08  12:00:00,423.5885945148585,423.5885945148585,423.5885945148585,220.36195574728789,143.76794133443134,146.3393749935099,909.314282762572,30.564493747087086 
 06/08  13:00:00,364.9151675359898,364.9151675359898,364.9151675359898,149.91657819478488,149.91657819478488,262.4288534053246,750.6599050715458,33.47020104792913 
 06/08  14:00:00,275.17335640881677,275.17335640881677,275.17335640881677,166.11440475356165,166.11440475356165,330.82039475089217,560.2905937948427,34.859934368029268 
 06/08  15:00:00,191.83278532067696,191.83278532067696,191.83278532067696,160.04886237714619,160.04886237714619,272.0002365963004,397.81192160488697,34.44495054214256 
 06/08  16:00:00,145.28226110279733,145.28226110279733,145.28226110279733,135.88034218106004,135.88034218106004,278.9265917921109,330.71223746761197,33.01783655361955 
 06/08  17:00:00,103.75186098595046,103.75186098595046,103.75186098595046,103.75186098595046,116.60165920895331,235.88367318529169,245.28819143234564,32.16199943161714 
 06/08  18:00:00,65.70517086494945,65.70517086494945,65.70517086494945,65.70517086494945,89.59920154624604,160.93152833884779,144.32911867123665,31.130071957684885 
 06/08  19:00:00,25.089359758071283,25.089359758071283,25.089359758071283,25.089359758071283,38.45641305771656,57.40216722456386,49.87508754877321,29.72152018769677 
 06/08  20:00:00,1.7397093576566803,1.7397093576566803,1.7397093576566803,1.7397093576566803,1.7397093576566803,1.7397093576566803,3.316419117351301,28.044103493453055 
 06/08  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.452510538611329 
 06/08  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.066873837120146 
 06/08  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86135422815125 
 06/08  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.806692923669723 
 06/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75308739991463 
 06/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.615376909610128 
 06/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.240304807030755 
 06/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.894134329996754 
 06/09  05:00:00,5.452795739343199,5.452795739343199,5.452795739343199,10.22388877565753,7.853941098283046,5.452795739343199,10.752431568959695,16.96920798827474 
 06/09  06:00:00,35.216270009432978,35.216270009432978,35.216270009432978,72.96830678216418,48.62304813525397,35.216270009432978,70.94501999568316,16.338198814411358 
 06/09  07:00:00,75.03122063791968,75.03122063791968,75.03122063791968,151.20824368551653,90.73445308191725,75.03122063791968,159.78440026405347,16.320968742685289 
 06/09  08:00:00,105.87446008665143,105.87446008665143,105.87446008665143,182.36125326157129,109.91303827276153,105.69368870074963,228.58221249709204,16.89439810129075 
 06/09  09:00:00,138.21428478018687,138.21428478018687,138.21428478018687,197.42236713822707,129.70516325677728,129.70516325677728,284.0605514147967,17.800802300208234 
 06/09  10:00:00,193.23208771617144,193.23208771617144,193.23208771617144,241.80646169361286,164.6157158824833,164.6157158824833,387.07737981844596,19.287812074899798 
 06/09  11:00:00,250.67900976532986,250.67900976532986,250.67900976532986,263.46696163612537,179.146334127395,179.146334127395,486.67684686697137,21.33856452358834 
 06/09  12:00:00,275.71124793972316,275.71124793972316,275.71124793972316,211.18028226459954,184.26815151618249,184.90199998628428,530.5463821448664,23.650559867903526 
 06/09  13:00:00,212.5360606673437,212.5360606673437,212.5360606673437,171.81888277117833,171.81888277117833,192.36179081771958,404.90688973182389,25.27050048957922 
 06/09  14:00:00,135.23949364011708,135.23949364011708,135.23949364011708,124.99870440984953,124.99870440984953,139.35158785232373,257.89471183558438,25.62439022516769 
 06/09  15:00:00,71.95324893616618,71.95324893616618,71.95324893616618,70.9284523350826,70.9284523350826,74.28992786896679,136.91896729487287,24.61060930922501 
 06/09  16:00:00,54.80776908904741,54.80776908904741,54.80776908904741,54.637943673762759,54.637943673762759,56.95053315991528,104.92863841675612,22.963624729149765 
 06/09  17:00:00,38.81844015427639,38.81844015427639,38.81844015427639,38.81844015427639,39.04139092396643,41.26677770421474,75.16541982033644,21.84629513367834 
 06/09  18:00:00,21.95947396542504,21.95947396542504,21.95947396542504,21.95947396542504,22.384886565806548,23.68999490045067,42.75677438657872,20.542799717267707 
 06/09  19:00:00,7.269324017693844,7.269324017693844,7.269324017693844,7.269324017693844,7.59684017632612,8.07116313434398,14.235622476641219,19.031968873894188 
 06/09  20:00:00,0.478886274922516,0.478886274922516,0.478886274922516,0.478886274922516,0.478886274922516,0.478886274922516,0.9375,17.841274924951759 
 06/09  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.598923968351444 
 06/09  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.421454854574371 
 06/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52649679745743 
 06/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.687902879292543 
 06/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.927423627887725 
 06/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25439289640925 
 06/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.603425672779139 
 06/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.028566842506632 
 06/10  05:00:00,1.534924332830541,1.534924332830541,1.534924332830541,1.7000593718224316,1.6229856381654182,1.534924332830541,3.010181414183745,10.623827886345563 
 06/10  06:00:00,10.648227553588019,10.648227553588019,10.648227553588019,11.675314200322945,11.044485315401282,10.648227553588019,20.84487719929537,10.28532251100604 
 06/10  07:00:00,26.16686735725419,26.16686735725419,26.16686735725419,28.084762837640647,26.601259258941889,26.16686735725419,50.91784772086898,10.099712372138472 
 06/10  08:00:00,42.94252456851071,42.94252456851071,42.94252456851071,45.39318687388797,43.12593970659858,42.94252456851071,83.0347868942242,10.150064066283344 
 06/10  09:00:00,58.38847681305608,58.38847681305608,58.38847681305608,60.43614412137018,58.16403746608989,58.16403746608989,111.59604457611172,10.294516142506396 
 06/10  10:00:00,70.507601913332,70.507601913332,70.507601913332,72.25870575309274,69.61997609480064,69.61997609480064,133.8487919670215,10.458403355224858 
 06/10  11:00:00,78.58533970477058,78.58533970477058,78.58533970477058,79.0464437843502,76.8964691906163,76.8964691906163,148.2972046342421,11.080227728538333 
 06/10  12:00:00,95.74706930306961,95.74706930306961,95.74706930306961,92.97039415922176,92.19689065240934,92.19689065240934,180.5957849478233,11.736374141321523 
 06/10  13:00:00,159.76592862862067,159.76592862862067,159.76592862862067,142.13479534249434,142.13479534249434,154.09941281015245,303.273568551202,12.611064488538322 
 06/10  14:00:00,207.17456246720784,207.17456246720784,207.17456246720784,168.86857030062544,168.86857030062544,235.84862886721985,409.426126912055,14.644324853732904 
 06/10  15:00:00,204.18505364028267,204.18505364028267,204.18505364028267,160.7722967556585,160.7722967556585,329.585420033593,448.05296495513655,16.86077290473841 
 06/10  16:00:00,148.0585885375703,148.0585885375703,148.0585885375703,136.9736090803953,137.53915728304623,332.33669010822157,366.03151735209237,18.366065930011204 
 06/10  17:00:00,104.90322142720089,104.90322142720089,104.90322142720089,104.90322142720089,123.11561723449775,276.44207374581949,258.83190884973956,19.055766465895137 
 06/10  18:00:00,66.18494550381097,66.18494550381097,66.18494550381097,66.18494550381097,91.19060806146516,162.14918742731548,147.42931199556109,19.115244681849867 
 06/10  19:00:00,25.523025205880164,25.523025205880164,25.523025205880164,25.523025205880164,38.98094191396169,57.48746434167256,51.142722880266209,18.539198376797815 
 06/10  20:00:00,1.779162172277195,1.779162172277195,1.779162172277195,1.779162172277195,2.82688127823842,3.630237246545946,3.525832586869743,17.483387524829248 
 06/10  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.217289245474239 
 06/10  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.980656084843048 
 06/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.811995080183367 
 06/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.724586683981958 
 06/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.731138343611138 
 06/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.842310261842333 
 06/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.034397312231756 
 06/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.319790735119627 
 06/11  05:00:00,9.258352702095643,9.258352702095643,9.258352702095643,69.06617058230391,40.81614152727731,9.258352702095643,19.571061623992799,8.738660819719386 
 06/11  06:00:00,56.83163457880481,56.83163457880481,56.83163457880481,394.43332155527596,185.39519522271457,56.83163457880481,147.75322781054164,8.710840397842283 
 06/11  07:00:00,104.71341513136088,104.71341513136088,104.71341513136088,779.7604993041099,257.4741115294744,104.71341513136088,378.43706872988619,9.889779178383053 
 06/11  08:00:00,137.02777253407056,137.02777253407056,137.02777253407056,922.1939575620727,194.32759038278457,137.02777253407056,603.2064019925105,12.085003868055228 
 06/11  09:00:00,222.38556222302743,222.38556222302743,222.38556222302743,877.260310873852,152.74979366725439,152.74979366725439,789.7601691047513,14.849272321723575 
 06/11  10:00:00,338.78499771663948,338.78499771663948,338.78499771663948,711.0016482415353,161.61758737712365,161.61758737712365,918.8468778374256,17.976546461418 
 06/11  11:00:00,408.54267668568056,408.54267668568056,408.54267668568056,490.3161637179979,156.5021148215781,156.5021148215781,990.1681894487001,21.555765099012189 
 06/11  12:00:00,426.3396698908267,426.3396698908267,426.3396698908267,240.64333967725379,149.22203092221248,149.22203092221248,1007.2305914382343,25.553271580455378 
 06/11  13:00:00,409.7650230632183,409.7650230632183,409.7650230632183,143.44297313636793,143.44297313636793,286.86350066901317,980.2551097972569,28.846516258426808 
 06/11  14:00:00,354.6145171802338,354.6145171802338,354.6145171802338,135.26476841452945,135.26476841452945,494.0731347446258,905.8301587180782,31.677933729453 
 06/11  15:00:00,257.97621916385347,257.97621916385347,257.97621916385347,119.59474268970523,119.59474268970523,654.90413268798,782.1389850400452,33.311860728517448 
 06/11  16:00:00,132.31326913296068,132.31326913296068,132.31326913296068,96.63956835484717,98.62218692101766,739.7589427741674,611.5714555096986,33.78093303155474 
 06/11  17:00:00,75.21561396400118,75.21561396400118,75.21561396400118,75.21561396400118,147.0831377623938,723.894062462881,414.7334883787737,33.626131696782518 
 06/11  18:00:00,53.47822418755313,53.47822418755313,53.47822418755313,53.47822418755313,187.8591094801851,565.3614347106833,219.71691290353358,33.161756667279679 
 06/11  19:00:00,30.6372935488312,30.6372935488312,30.6372935488312,30.6372935488312,117.9763838343516,236.31023656149973,73.9419648523398,32.20159373343292 
 06/11  20:00:00,2.2791839811749314,2.2791839811749314,2.2791839811749314,2.2791839811749314,9.765820441314299,15.507009328121182,4.452714558529359,30.407624004555417 
 06/11  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.300911856630088 
 06/11  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.319386458138245 
 06/11  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.55315014936535 
 06/11  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.94561106400349 
 06/12  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.422692053024567 
 06/12  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.904952087008593 
 06/12  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.400167852533266 
 06/12  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.040886131469159 
 06/12  05:00:00,9.264915589825272,9.264915589825272,9.264915589825272,68.96236820851846,40.818804236073948,9.264915589825272,19.571061623992799,16.02835497080354 
 06/12  06:00:00,56.12066439584093,56.12066439584093,56.12066439584093,386.37141999168377,182.42574469999793,56.12066439584093,147.26584769837405,15.718087262968905 
 06/12  07:00:00,104.47692827858912,104.47692827858912,104.47692827858912,767.9742837845856,254.9053962058546,104.47692827858912,373.99414256306917,16.543690289070839 
 06/12  08:00:00,136.33588090235706,136.33588090235706,136.33588090235706,901.145563023738,192.3675115437478,136.33588090235706,590.9760957790636,18.49155120746037 
 06/12  09:00:00,217.2686445218773,217.2686445218773,217.2686445218773,856.5599663184265,149.39815040522493,149.39815040522493,770.5355020302613,20.96980250221703 
 06/12  10:00:00,336.2510474139277,336.2510474139277,336.2510474139277,705.6001870412517,160.43979127435603,160.43979127435603,911.9323775484698,24.170407676340724 
 06/12  11:00:00,413.11200983248349,413.11200983248349,413.11200983248349,495.6511741079231,158.3266067298483,158.3266067298483,1001.971525664701,28.0061474255054 
 06/12  12:00:00,433.64349996352987,433.64349996352987,433.64349996352987,245.40051935641368,151.71779025743835,151.71779025743835,1025.6480838626446,32.03985482566382 
 06/12  13:00:00,398.22056716481066,398.22056716481066,398.22056716481066,140.59401707017816,140.59401707017816,278.17314806815946,950.4489185060081,35.324597549456949 
 06/12  14:00:00,331.4979019755774,331.4979019755774,331.4979019755774,131.7246501693306,131.7246501693306,457.902519204763,831.1702952180203,37.59172855746492 
 06/12  15:00:00,240.06009223425108,240.06009223425108,240.06009223425108,122.3750084274846,122.3750084274846,571.9483870937463,668.740041879326,38.759403321328438 
 06/12  16:00:00,148.70116040626818,148.70116040626818,148.70116040626818,125.15006884988904,126.13471186805487,511.9398013655748,459.9326514938572,38.92174918282395 
 06/12  17:00:00,103.23304452411776,103.23304452411776,103.23304452411776,103.23304452411776,125.26997307698639,318.4119714710132,272.07325395649226,38.287622196702887 
 06/12  18:00:00,60.792723145815859,60.792723145815859,60.792723145815859,60.792723145815859,77.50192357758897,126.05741091878676,129.1574015485405,36.296235003363879 
 06/12  19:00:00,22.10872466210891,22.10872466210891,22.10872466210891,22.10872466210891,26.926577220300524,33.594843479921568,44.03665356530811,33.39719097207876 
 06/12  20:00:00,1.582923323320859,1.582923323320859,1.582923323320859,1.582923323320859,1.9786295203227356,2.2820615090948079,3.0779995521218459,31.473681347049316 
 06/12  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.799996802389964 
 06/12  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.238914327862319 
 06/12  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.662238184762616 
 06/12  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.102858255218437 
 06/13  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.669520169322447 
 06/13  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.470835348229607 
 06/13  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.464102087597749 
 06/13  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.612263846061056 
 06/13  05:00:00,8.259261590758215,8.259261590758215,8.259261590758215,47.18325464282098,28.829205490906277,8.259261590758215,16.52832283255823,19.907540054122589 
 06/13  06:00:00,50.799873128759688,50.799873128759688,50.799873128759688,273.66489245461028,135.36139405999209,50.799873128759688,123.06435567463844,19.677245178158814 
 06/13  07:00:00,101.33355667774684,101.33355667774684,101.33355667774684,623.4352603240054,218.3652976387711,101.33355667774684,327.94542536761687,20.40914666783919 
 06/13  08:00:00,131.89366831413808,131.89366831413808,131.89366831413808,827.0029944680361,181.99494696231805,131.89366831413808,553.0068082748907,22.140369948474139 
 06/13  09:00:00,212.97798344482414,212.97798344482414,212.97798344482414,835.4827064043345,146.96608961896556,146.96608961896556,751.554827861685,24.293167532202668 
 06/13  10:00:00,324.85819695050636,324.85819695050636,324.85819695050636,682.4025694447257,155.1932948739128,155.1932948739128,880.0123657109294,27.195748303218406 
 06/13  11:00:00,393.00509553439317,393.00509553439317,393.00509553439317,472.1515961853647,150.68319197493808,150.68319197493808,951.9198634785821,30.585555522169729 
 06/13  12:00:00,412.0355990367526,412.0355990367526,412.0355990367526,231.83014981856284,143.26619967723304,143.26619967723304,961.3178737714734,34.154096257489189 
 06/13  13:00:00,382.64982456683375,382.64982456683375,382.64982456683375,136.78573088945749,136.78573088945749,268.01599320126805,885.7491141288574,37.384854573994278 
 06/13  14:00:00,319.12775434058406,319.12775434058406,319.12775434058406,132.4591759017654,132.4591759017654,436.6757447072118,769.8764577515601,39.57675657148815 
 06/13  15:00:00,235.76980242471223,235.76980242471223,235.76980242471223,125.71659388188704,125.71659388188704,551.609499510163,637.5377607041512,40.77423673945307 
 06/13  16:00:00,136.14316996692259,136.14316996692259,136.14316996692259,107.55825032343611,109.20155378296099,626.9564815285579,514.729558706582,40.982820247499599 
 06/13  17:00:00,87.76466197290574,87.76466197290574,87.76466197290574,87.76466197290574,145.3748016870531,610.7160075715518,363.7597230504491,40.66291133129927 
 06/13  18:00:00,64.06454315587776,64.06454315587776,64.06454315587776,64.06454315587776,164.2911907298242,446.9597535929739,203.38573064970604,40.096703868437788 
 06/13  19:00:00,30.73204544109625,30.73204544109625,30.73204544109625,30.73204544109625,89.88763804521475,170.1452729168573,69.48394998041128,39.0472559400528 
 06/13  20:00:00,2.2611051054384769,2.2611051054384769,2.2611051054384769,2.2611051054384769,7.840597606658957,12.109955376076515,4.295495073340302,37.334609670508779 
 06/13  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.46425856935565 
 06/13  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.77706843795028 
 06/13  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.37878407261735 
 06/13  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.20138504956724 
 06/14  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.20235467537098 
 06/14  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.289780466748789 
 06/14  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.455953826361268 
 06/14  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.69455569719646 
 06/14  05:00:00,5.548347242358313,5.548347242358313,5.548347242358313,10.334583298101462,8.076981133208092,5.548347242358313,10.965221212756174,27.045617459861725 
 06/14  06:00:00,38.43725601496485,38.43725601496485,38.43725601496485,109.2198890924263,64.01216629138709,38.43725601496485,81.88409944760926,26.697785503356589 
 06/14  07:00:00,91.87184097741212,91.87184097741212,91.87184097741212,381.64393721457409,155.3696002191501,91.87184097741212,246.67436089231217,26.924827378560797 
 06/14  08:00:00,130.376981988382,130.376981988382,130.376981988382,668.1132225885465,167.30233103748487,130.376981988382,477.71258030842298,27.624919202760326 
 06/14  09:00:00,209.36446783227275,209.36446783227275,209.36446783227275,796.2853220562276,146.54820499991798,146.54820499991798,719.4415777632034,28.49128705972841 
 06/14  10:00:00,318.45591088112556,318.45591088112556,318.45591088112556,668.5613960211086,152.66294405722634,152.66294405722634,859.5585767435332,29.83093799281281 
 06/14  11:00:00,388.82085639397749,388.82085639397749,388.82085639397749,467.0411582137282,149.25221518544098,149.25221518544098,941.44686108223,31.96768674052143 
 06/14  12:00:00,409.93952004428129,409.93952004428129,409.93952004428129,232.25898030373109,144.07748246912139,144.07748246912139,967.5767185401448,34.45995125643495 
 06/14  13:00:00,388.9354271060895,388.9354271060895,388.9354271060895,138.15472052156555,138.15472052156555,272.751347412266,927.2891478155872,36.61826631808032 
 06/14  14:00:00,333.3248957021832,333.3248957021832,333.3248957021832,131.4074437977389,131.4074437977389,461.2890350034626,842.3940508515573,38.21804206174226 
 06/14  15:00:00,244.64172270324179,244.64172270324179,244.64172270324179,119.6868518210683,119.6868518210683,603.4077218973445,719.7907531490306,38.75124570865151 
 06/14  16:00:00,132.5610859612269,132.5610859612269,132.5610859612269,100.16668703866259,102.06818533016372,691.6711144324313,571.8013296041687,38.419219289122569 
 06/14  17:00:00,75.71673782703505,75.71673782703505,75.71673782703505,75.71673782703505,143.95416935166885,691.2919708434845,394.55510964958276,37.67909137869124 
 06/14  18:00:00,56.305749891429517,56.305749891429517,56.305749891429517,56.305749891429517,180.82888593419157,530.8127600824171,213.86306218567098,36.76999241837863 
 06/14  19:00:00,30.674590782349836,30.674590782349836,30.674590782349836,30.674590782349836,107.44117142705515,211.18140520737033,72.96998255252513,35.39159736974585 
 06/14  20:00:00,2.3329367577942987,2.3329367577942987,2.3329367577942987,2.3329367577942987,9.216117570237037,14.48534725692545,4.487659799201633,33.22813671711314 
 06/14  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.71367405403271 
 06/14  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.51608181813055 
 06/14  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.622626461334254 
 06/14  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.098138956255498 
 06/15  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.764901610743914 
 06/15  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.45083593853856 
 06/15  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.14218310749441 
 06/15  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.852564433686096 
 06/15  05:00:00,9.345641549042167,9.345641549042167,9.345641549042167,69.37108029936994,41.21705824899338,9.345641549042167,19.748380209809058,18.725689062293566 
 06/15  06:00:00,56.57447483916161,56.57447483916161,56.57447483916161,389.4986048532723,184.31923831989378,56.57447483916161,148.60377246001924,18.22624391143244 
 06/15  07:00:00,105.26780503973633,105.26780503973633,105.26780503973633,781.1523335906622,259.0134610078415,105.26780503973633,379.7177990193444,18.906256777932965 
 06/15  08:00:00,137.8033583857144,137.8033583857144,137.8033583857144,922.1838037414942,195.86261765381549,137.8033583857144,604.0722172219691,20.799048282557693 
 06/15  09:00:00,222.37065508445819,222.37065508445819,222.37065508445819,878.8850404354213,153.43973589062069,153.43973589062069,791.5687935108666,23.42007190646836 
 06/15  10:00:00,341.68136013833949,341.68136013833949,341.68136013833949,718.1180699653643,163.52598945450689,163.52598945450689,928.5464624157298,26.605256941551173 
 06/15  11:00:00,415.323396858891,415.323396858891,415.323396858891,499.4136826006976,159.2766568844026,159.2766568844026,1009.0122495354561,30.18745703547454 
 06/15  12:00:00,435.4641497199125,435.4641497199125,435.4641497199125,246.21234460732473,152.21864451043983,152.21864451043983,1031.2196497165914,34.037150865952899 
 06/15  13:00:00,412.84958283011937,412.84958283011937,412.84958283011937,144.3891851472237,144.3891851472237,288.5337733559256,988.9811519400279,37.298235775136387 
 06/15  14:00:00,352.03603136197287,352.03603136197287,352.03603136197287,134.2721399796841,134.2721399796841,490.2155678809545,899.6802688074031,39.87517400828893 
 06/15  15:00:00,252.8206990448992,252.8206990448992,252.8206990448992,117.08737318170609,117.08737318170609,642.437335185,767.235687458381,41.30338604476723 
 06/15  16:00:00,129.76646923398378,129.76646923398378,129.76646923398378,94.70480937452378,96.67988477089389,728.4456392446132,601.9047623124058,41.58047450611741 
 06/15  17:00:00,74.77600040646708,74.77600040646708,74.77600040646708,74.77600040646708,146.1154443432907,717.3702783981495,410.89239583446376,41.1576927955191 
 06/15  18:00:00,52.70348084209883,52.70348084209883,52.70348084209883,52.70348084209883,187.070313874098,563.9135154522602,218.53259353454895,40.384115546908898 
 06/15  19:00:00,30.371519985045866,30.371519985045866,30.371519985045866,30.371519985045866,117.63873045900104,235.71494923238655,73.53518781245221,39.28802809803878 
 06/15  20:00:00,2.2844686739130535,2.2844686739130535,2.2844686739130535,2.2844686739130535,9.56882487210234,15.147787203635622,4.39710324836129,37.66703438550875 
 06/15  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.93053951942501 
 06/15  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.32646399444957 
 06/15  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.86314122933523 
 06/15  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.51177460609223 
 06/16  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.072650354937158 
 06/16  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.354280845126888 
 06/16  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.449438068734147 
 06/16  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.595184067193359 
 06/16  05:00:00,7.563443872686692,7.563443872686692,7.563443872686692,32.8676524861589,20.993637118497696,7.563443872686692,15.42197333612716,23.08732006219142 
